# écran AppKit (0.00,0.00 1728.00x1117.00)  CG (0.00,0.00 1728.00x1117.00)  visible (49.00,0.00 1679.00x1084.00)  scale 2.0
# réserve basse (Dock) = visibleFrame.minY - frame.minY = 0.00 pt
# source d'origine : com.apple.keylayout.French
# N : réserve basse = 0.00 pt ; seuil prédit (référence visibleFrame) dy = 29.00
N-bas-22	font=13.0	caretCG=(863.20,1079.00 0.00x16.00)	hud=(821.00,1025.00 84.00x77.00)	caps=(848.50,1052.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=-42.50	dyBottom_caretTop=-4.50	PLACEMENT_RATE=0.80,0.00
N-bas-21	font=13.0	caretCG=(863.20,1080.00 0.00x16.00)	hud=(821.00,1026.00 84.00x77.00)	caps=(848.50,1053.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=-42.50	dyBottom_caretTop=-4.50	PLACEMENT_RATE=0.80,0.00
N-bas-20	font=13.0	caretCG=(863.20,1081.00 0.00x16.00)	hud=(821.00,1027.00 84.00x77.00)	caps=(848.50,1054.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=-42.50	dyBottom_caretTop=-4.50	PLACEMENT_RATE=0.80,0.00
# G : réserve gauche = 49.00 pt
G-gauche-40	font=13.0	caretCG=(88.20,543.00 0.00x16.00)	hud=(46.00,536.00 84.00x77.00)	caps=(73.50,563.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=4.50	dyBottom_caretTop=42.50	PLACEMENT_RATE=0.80,0.50
G-gauche-36	font=13.0	caretCG=(84.20,543.00 0.00x16.00)	hud=(42.00,536.00 84.00x77.00)	caps=(69.50,563.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=4.50	dyBottom_caretTop=42.50	PLACEMENT_RATE=0.80,0.50
G-gauche-32	font=13.0	caretCG=(80.20,543.00 0.00x16.00)	hud=(38.00,536.00 84.00x77.00)	caps=(65.50,563.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=4.50	dyBottom_caretTop=42.50	PLACEMENT_RATE=0.80,0.50
G-gauche-28	font=13.0	caretCG=(76.20,543.00 0.00x16.00)	hud=(34.00,536.00 84.00x77.00)	caps=(61.50,563.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=4.50	dyBottom_caretTop=42.50	PLACEMENT_RATE=0.80,0.50
G-gauche-24	font=13.0	caretCG=(72.20,543.00 0.00x16.00)	hud=(30.00,536.00 84.00x77.00)	caps=(57.50,563.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=4.50	dyBottom_caretTop=42.50	PLACEMENT_RATE=0.80,0.50
G-gauche-20	font=13.0	caretCG=(68.20,543.00 0.00x16.00)	hud=(26.00,536.00 84.00x77.00)	caps=(53.50,563.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=4.50	dyBottom_caretTop=42.50	PLACEMENT_RATE=0.80,0.50
G-gauche-16	font=13.0	caretCG=(64.20,543.00 0.00x16.00)	hud=(24.00,536.00 84.00x77.00)	caps=(51.50,563.50 29.00x22.00)	capsW=29.00	dxCenter=1.80	dxLeft=1.80	dyTop_caretBottom=4.50	dyBottom_caretTop=42.50	PLACEMENT_RATE=0.80,0.50
G-gauche-12	font=13.0	caretCG=(60.20,543.00 0.00x16.00)	hud=(24.00,536.00 84.00x77.00)	caps=(51.50,563.50 29.00x22.00)	capsW=29.00	dxCenter=5.80	dxLeft=5.80	dyTop_caretBottom=4.50	dyBottom_caretTop=42.50	PLACEMENT_RATE=0.80,0.50
G-gauche-8	font=13.0	caretCG=(56.20,543.00 0.00x16.00)	hud=(24.00,536.00 84.00x77.00)	caps=(51.50,563.50 29.00x22.00)	capsW=29.00	dxCenter=9.80	dxLeft=9.80	dyTop_caretBottom=4.50	dyBottom_caretTop=42.50	PLACEMENT_RATE=0.80,0.50
G-gauche-4	font=13.0	caretCG=(52.20,543.00 0.00x16.00)	hud=(24.00,536.00 84.00x77.00)	caps=(51.50,563.50 29.00x22.00)	capsW=29.00	dxCenter=13.80	dxLeft=13.80	dyTop_caretBottom=4.50	dyBottom_caretTop=42.50	PLACEMENT_RATE=0.80,0.50
G-gauche-0	font=13.0	caretCG=(48.20,543.00 0.00x16.00)	hud=(24.00,536.00 84.00x77.00)	caps=(51.50,563.50 29.00x22.00)	capsW=29.00	dxCenter=17.80	dxLeft=17.80	dyTop_caretBottom=4.50	dyBottom_caretTop=42.50	PLACEMENT_RATE=0.80,0.50
G-gauche--4	font=13.0	caretCG=(44.20,543.00 0.00x16.00)	hud=(24.00,536.00 84.00x77.00)	caps=(51.50,563.50 29.00x22.00)	capsW=29.00	dxCenter=21.80	dxLeft=21.80	dyTop_caretBottom=4.50	dyBottom_caretTop=42.50	PLACEMENT_RATE=0.80,0.50
G-gauche--8	font=13.0	caretCG=(40.20,543.00 0.00x16.00)	hud=(24.00,536.00 84.00x77.00)	caps=(51.50,563.50 29.00x22.00)	capsW=29.00	dxCenter=25.80	dxLeft=25.80	dyTop_caretBottom=4.50	dyBottom_caretTop=42.50	PLACEMENT_RATE=0.80,0.50
G-gauche--12	font=13.0	caretCG=(36.20,543.00 0.00x16.00)	hud=(24.00,536.00 84.00x77.00)	caps=(51.50,563.50 29.00x22.00)	capsW=29.00	dxCenter=29.80	dxLeft=29.80	dyTop_caretBottom=4.50	dyBottom_caretTop=42.50	PLACEMENT_RATE=0.80,0.50
# source restaurée : com.apple.keylayout.French
