# écran AppKit (0.00,0.00 1728.00x1117.00)  CG (0.00,0.00 1728.00x1117.00)  visible (0.00,72.00 1728.00x1012.00)  scale 2.0
# réserve basse (Dock) = visibleFrame.minY - frame.minY = 72.00 pt
# source d'origine : com.apple.keylayout.French
M-bas-106	font=13.0	caretCG=(863.20,995.00 0.00x16.00)	hud=(821.00,988.00 84.00x77.00)	caps=(848.50,1015.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=4.50	dyBottom_caretTop=42.50	PLACEMENT_RATE=0.80,0.00
M-bas-105	font=13.0	caretCG=(863.20,996.00 0.00x16.00)	hud=(821.00,989.00 84.00x77.00)	caps=(848.50,1016.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=4.50	dyBottom_caretTop=42.50	PLACEMENT_RATE=0.80,0.00
M-bas-104	font=13.0	caretCG=(863.20,997.00 0.00x16.00)	hud=(821.00,990.00 84.00x77.00)	caps=(848.50,1017.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=4.50	dyBottom_caretTop=42.50	PLACEMENT_RATE=0.80,0.00
M-bas-103	font=13.0	caretCG=(863.20,998.00 0.00x16.00)	hud=(821.00,991.00 84.00x77.00)	caps=(848.50,1018.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=4.50	dyBottom_caretTop=42.50	PLACEMENT_RATE=0.80,0.00
M-bas-102	font=13.0	caretCG=(863.20,999.00 0.00x16.00)	hud=(821.00,992.00 84.00x77.00)	caps=(848.50,1019.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=4.50	dyBottom_caretTop=42.50	PLACEMENT_RATE=0.80,0.00
M-bas-101	font=13.0	caretCG=(863.20,1000.00 0.00x16.00)	hud=(821.00,993.00 84.00x77.00)	caps=(848.50,1020.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=4.50	dyBottom_caretTop=42.50	PLACEMENT_RATE=0.80,0.00
M-bas-100	font=13.0	caretCG=(863.20,1001.00 0.00x16.00)	hud=(821.00,994.00 84.00x77.00)	caps=(848.50,1021.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=4.50	dyBottom_caretTop=42.50	PLACEMENT_RATE=0.80,0.00
M-bas-99	font=13.0	caretCG=(863.20,1002.00 0.00x16.00)	hud=(821.00,995.00 84.00x77.00)	caps=(848.50,1022.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=4.50	dyBottom_caretTop=42.50	PLACEMENT_RATE=0.80,0.00
M-bas-98	font=13.0	caretCG=(863.20,1003.00 0.00x16.00)	hud=(821.00,949.00 84.00x77.00)	caps=(848.50,976.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=-42.50	dyBottom_caretTop=-4.50	PLACEMENT_RATE=0.80,0.00
M-bas-97	font=13.0	caretCG=(863.20,1004.00 0.00x16.00)	hud=(821.00,950.00 84.00x77.00)	caps=(848.50,977.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=-42.50	dyBottom_caretTop=-4.50	PLACEMENT_RATE=0.80,0.00
M-bas-96	font=13.0	caretCG=(863.20,1005.00 0.00x16.00)	hud=(821.00,951.00 84.00x77.00)	caps=(848.50,978.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=-42.50	dyBottom_caretTop=-4.50	PLACEMENT_RATE=0.80,0.00
M-bas-58	font=13.0	caretCG=(863.20,1043.00 0.00x16.00)	hud=(821.00,989.00 84.00x77.00)	caps=(848.50,1016.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=-42.50	dyBottom_caretTop=-4.50	PLACEMENT_RATE=0.80,0.00
M-bas-56	font=13.0	caretCG=(863.20,1045.00 0.00x16.00)	hud=(821.00,991.00 84.00x77.00)	caps=(848.50,1018.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=-42.50	dyBottom_caretTop=-4.50	PLACEMENT_RATE=0.80,0.00
M-bas-55	font=13.0	caretCG=(863.20,1046.00 0.00x16.00)	hud=(821.00,992.00 84.00x77.00)	caps=(848.50,1019.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=-42.50	dyBottom_caretTop=-4.50	PLACEMENT_RATE=0.80,0.00
M-bas-54	font=13.0	caretCG=(863.20,1047.00 0.00x16.00)	hud=(821.00,993.00 84.00x77.00)	caps=(848.50,1020.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=-42.50	dyBottom_caretTop=-4.50	PLACEMENT_RATE=0.80,0.00
M-bas-53	font=13.0	caretCG=(863.20,1048.00 0.00x16.00)	hud=(821.00,994.00 84.00x77.00)	caps=(848.50,1021.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=-42.50	dyBottom_caretTop=-4.50	PLACEMENT_RATE=0.80,0.00
M-bas-52	font=13.0	caretCG=(863.20,1049.00 0.00x16.00)	hud=(821.00,995.00 84.00x77.00)	caps=(848.50,1022.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=-42.50	dyBottom_caretTop=-4.50	PLACEMENT_RATE=0.80,0.00
M-bas-51	font=13.0	caretCG=(863.20,1050.00 0.00x16.00)	hud=(821.00,995.00 84.00x77.00)	caps=(848.50,1022.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=-43.50	dyBottom_caretTop=-5.50	PLACEMENT_RATE=0.80,0.00
M-bas-50	font=13.0	caretCG=(863.20,1051.00 0.00x16.00)	hud=(821.00,995.00 84.00x77.00)	caps=(848.50,1022.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=-44.50	dyBottom_caretTop=-6.50	PLACEMENT_RATE=0.80,0.00
M-bas-48	font=13.0	caretCG=(863.20,1053.00 0.00x16.00)	hud=(821.00,995.00 84.00x77.00)	caps=(848.50,1022.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=-46.50	dyBottom_caretTop=-8.50	PLACEMENT_RATE=0.80,0.00
M-bas-46	font=13.0	caretCG=(863.20,1055.00 0.00x16.00)	hud=(821.00,995.00 84.00x77.00)	caps=(848.50,1022.50 29.00x22.00)	capsW=29.00	dxCenter=-0.20	dxLeft=-0.20	dyTop_caretBottom=-48.50	dyBottom_caretTop=-10.50	PLACEMENT_RATE=0.80,0.00
# source restaurée : com.apple.keylayout.French
